id,loc,event,feature,vol,rsc,sev,tar
2621,462,11,219,2,8,1,1
2621,462,34,94,2,8,1,1
1374,122,34,235,4,2,2,0
1374,122,35,315,6,2,2,0
17700,684,11,193,2,8,1,2
17700,684,15,71,6,8,1,2
2883,147,35,227,2,2,2,0
2883,147,34,307,26,2,2,0
10828,885,11,70,15,8,2,2
308,826,11,179,13,8,1,0
8257,1106,11,54,1,8,1,1
4103,102,34,309,1,2,2,0
4103,102,35,314,1,2,2,0
87,1105,11,171,1,8,1,0
8629,91,34,315,288,2,2,0
15216,902,13,68,4,6,1,1
1652,962,15,82,7,8,2,2
18544,1031,11,170,1,8,1,1
4154,507,35,232,31,2,2,0
5469,962,15,203,14,8,2,1
3397,921,15,82,24,8,2,2
4198,469,34,313,2,2,2,0
4198,469,35,307,2,2,2,0
12668,1031,11,170,206,8,1,0
15259,459,35,232,1,2,2,0
15259,459,34,234,1,2,2,0
1350,808,11,193,9,8,1,0
14077,1107,15,82,1,8,2,0
464,821,15,71,10,8,2,0
890,613,54,82,2,8,1,1
890,613,15,193,2,8,1,1
890,613,11,203,5,8,1,1
2974,139,20,301,1,2,1,0
2974,139,35,307,1,2,1,0
16822,948,11,163,1,4,1,1
3044,704,11,203,1,8,1,1
3044,704,15,71,34,8,1,1
7515,1,15,82,4,8,1,0
7515,1,11,80,1,8,1,0
997,942,11,54,3,8,1,1
997,942,22,222,2,8,1,1
997,942,23,170,1,8,1,1
1935,210,34,232,1,2,2,1
4923,810,15,82,34,8,1,2
5570,363,34,307,1,2,2,0
5570,363,35,227,1,2,2,0
5077,875,11,71,2,8,1,1
11316,1042,15,203,10,8,2,1
7217,808,11,71,1,8,1,0
18475,1068,24,182,1,8,1,2
18475,1068,11,87,35,8,1,2
9965,478,34,313,1,2,2,0
9965,478,35,315,14,2,2,0
9849,823,11,71,4,8,1,0
16194,704,15,82,1,8,1,2
16194,704,11,193,21,8,1,2
18350,684,15,203,50,8,2,2
6033,1035,23,306,1,7,2,0
7650,9,15,193,5,2,1,0
2198,856,11,179,2,6,1,0
2198,856,13,68,2,6,1,0
7479,849,11,195,1,8,2,0
14470,976,15,71,5,8,1,2
14470,976,11,203,3,8,1,2
18065,584,11,55,2,8,1,0
5535,891,11,73,19,8,1,0
12570,484,34,230,20,2,2,0
12570,484,35,312,3,2,2,0
3048,794,11,54,2,8,1,0
2739,470,34,312,3,2,2,0
2739,470,35,232,1,2,2,0
6880,1007,11,201,2,8,1,0
6880,1007,15,111,47,8,1,0
3264,1108,11,201,5,8,1,0
10033,144,35,221,1,2,2,1
16113,388,11,160,1,2,1,1
16113,388,36,29,5,2,1,1
16113,388,20,44,1,2,1,1
16113,388,34,237,1,2,1,1
16113,388,35,117,1,2,1,1
14407,476,35,314,1,2,2,0
14407,476,34,312,1,2,2,0
16599,75,20,219,4,2,1,0
17396,1054,11,73,1,8,2,1
14450,478,35,232,16,2,2,0
7053,738,15,193,1,8,2,1
944,125,35,315,5,2,2,0
944,125,34,313,3,2,2,0
6664,903,20,134,1,2,1,0
17600,7,11,70,1,8,1,0
1329,837,13,68,1,8,1,1
1329,837,11,170,1,8,1,1
8752,962,15,203,10,8,2,2
2890,95,34,309,1,2,2,0
11569,806,20,219,2,2,1,0
9499,793,11,73,3,8,1,0
6505,9,15,193,2,2,1,0
12484,466,35,314,62,2,2,0
12286,7,11,70,4,8,1,0
5594,712,15,172,4,8,1,0
11562,433,20,221,9,2,1,0
11562,433,34,301,1,2,1,0
11562,433,35,94,1,2,1,0
14864,1010,11,219,4,2,1,0
14864,1010,20,195,2,2,1,0
15535,1106,11,54,3,8,1,1
2215,122,34,233,2,2,2,0
6178,145,35,232,1,2,2,1
11799,198,35,301,2,2,1,0
11799,198,20,219,1,2,1,0
6983,600,15,82,37,8,2,0
11460,1107,11,82,9,8,1,0
11460,1107,15,71,16,8,1,0
3158,1008,15,82,10,8,2,0
14480,244,34,232,14,2,2,0
6476,484,34,307,3,2,2,0
6476,484,35,310,4,2,2,0
9846,600,11,203,16,8,1,0
18109,919,11,70,4,8,1,0
14937,236,34,134,1,2,1,0
14937,236,35,232,1,2,1,0
14937,236,20,219,1,2,1,0
9695,627,22,222,1,7,2,0
9695,627,11,75,1,7,2,0
14792,1088,13,273,2,6,1,1
14792,1088,11,345,2,6,1,1
18011,989,11,209,4,8,1,2
9471,803,11,68,2,8,1,0
9009,942,11,54,3,8,1,0
14689,663,20,134,2,2,1,0
15052,496,34,232,93,2,2,0
9041,376,35,357,2,2,4,0
395,734,15,71,2,8,1,1
395,734,11,193,10,8,1,1
390,378,35,232,4,2,2,0
14765,1107,11,193,4,8,1,2
14765,1107,15,71,40,8,1,2
6402,473,35,232,1,2,2,0
1701,963,11,195,11,8,1,0
3165,1056,13,273,1,6,1,1
12792,118,34,312,16,2,2,0
8957,699,54,209,1,2,1,1
11312,134,35,313,1,2,2,0
11312,134,34,233,1,2,2,0
16486,460,34,312,2,2,2,0
2949,810,54,82,3,8,1,1
7038,938,20,134,1,2,1,0
13790,643,42,368,1,2,4,0
15466,500,35,232,4,2,2,0
15466,500,34,313,1,2,2,0
17006,478,35,309,35,2,2,0
17006,478,34,314,25,2,2,0
14083,244,34,232,33,2,2,0
14083,244,35,312,1,2,2,0
707,169,35,232,3,2,2,0
17007,495,35,227,3,2,2,0
17007,495,34,315,76,2,2,0
2249,35,54,219,1,2,1,1
17720,988,20,134,1,2,1,0
1391,1077,11,73,2,8,1,0
15864,670,11,171,2,8,1,1
11917,118,34,232,17,2,2,0
11917,118,35,312,1,2,2,0
8884,528,35,232,5,2,2,0
10304,877,26,349,2,9,1,1
10304,877,29,217,2,9,1,1
3282,496,35,312,55,2,2,0
3282,496,34,233,138,2,2,0
16610,921,15,82,10,8,2,2
12355,373,34,232,8,2,2,0
12355,373,35,233,8,2,2,0
13349,704,15,203,10,8,2,0
1821,100,34,312,1,2,2,0
1821,100,35,307,2,2,2,0
12157,466,34,314,12,2,2,0
12157,466,35,234,1,2,2,0
15674,711,11,56,1,8,1,0
16836,793,11,109,108,8,1,0
1906,479,34,309,49,2,2,0
1906,479,35,314,7,2,2,0
6332,896,42,376,2,2,1,0
6332,896,44,291,2,2,1,0
6332,896,43,368,1,2,1,0
15230,28,20,134,1,2,1,0
10205,167,35,232,1,2,2,0
10205,167,34,227,3,2,2,0
1229,522,35,232,1,2,2,0
1229,522,34,233,4,2,2,0
3864,102,34,232,1,2,2,0
3864,102,35,307,1,2,2,0
103,112,11,211,1,8,1,1
103,112,35,134,2,8,1,1
103,112,20,44,3,8,1,1
103,112,34,160,2,8,1,1
3471,373,34,233,37,2,2,0
3471,373,35,312,37,2,2,0
15268,490,34,315,1,2,2,0
8882,1052,54,80,1,2,1,1
8882,1052,11,203,18,2,1,1
8882,1052,15,82,6,2,1,1
15411,963,11,195,1,8,4,0
1328,507,34,307,19,2,2,0
1328,507,35,312,16,2,2,0
8085,181,35,313,1,2,2,0
8085,181,34,233,1,2,2,0
15190,880,11,56,2,8,1,0
5664,244,35,232,26,2,2,0
4337,1,15,203,5,8,2,1
5686,460,11,160,2,8,1,0
5686,460,35,211,11,8,1,0
5686,460,34,312,4,8,1,0
3031,83,19,55,1,5,1,1
303,506,34,232,1,2,2,0
303,506,35,313,75,2,2,0
13257,468,35,312,24,2,2,0
13991,995,11,193,6,8,1,1
13991,995,15,82,9,8,1,1
4714,1107,15,193,9,8,1,2
4714,1107,11,80,11,8,1,2
5174,242,35,309,53,2,2,0
5174,242,34,314,22,2,2,0
11800,364,34,232,1,2,2,0
726,868,20,219,2,2,1,0
17402,845,15,203,7,8,2,1
15997,989,11,155,15,8,1,2
15648,657,11,68,1,6,1,1
15648,657,13,179,1,6,1,1
3749,723,11,170,2,8,1,1
12620,472,35,232,1,2,2,0
16758,1099,11,81,1,8,1,1
15362,1008,15,82,4,8,2,1
18471,745,11,54,1,6,1,1
18471,745,14,345,2,6,1,1
14834,856,11,306,2,8,1,1
14834,856,23,197,2,8,1,1
9766,803,11,54,4,8,1,0
352,126,34,315,9,2,2,0
352,126,35,312,5,2,2,0
12617,324,35,310,1,2,4,0
1021,244,34,232,38,2,2,0
8135,684,15,203,44,8,2,2
13236,128,34,233,1,2,2,0
13236,128,35,313,1,2,2,0
15182,684,15,193,2,8,2,2
133,1086,11,201,1,8,1,0
17136,1080,11,54,2,8,1,1
2495,398,35,232,1,2,2,0
2495,398,34,312,1,2,2,0
9990,367,34,232,1,2,2,1
9990,367,35,312,1,2,2,1
14685,475,34,314,6,2,2,0
9308,704,15,71,1,8,1,2
9308,704,11,193,19,8,1,2
1560,95,35,310,4,2,2,0
1560,95,34,230,4,2,2,0
3075,420,35,232,2,2,2,1
476,821,11,203,14,8,1,2
476,821,15,193,4,8,1,2
431,443,20,219,1,2,1,0
6543,704,11,71,2,8,1,1
6543,704,15,203,9,8,1,1
17154,895,42,376,42,2,1,2
17154,895,43,283,11,2,1,2
17154,895,44,290,43,2,1,2
7668,762,20,219,1,2,1,0
11699,870,20,219,1,2,1,0
10608,895,43,285,10,2,1,2
10608,895,20,289,4,2,1,2
10608,895,44,370,1,2,1,2
10608,895,42,134,27,2,1,2
10608,895,47,293,1,2,1,2
10608,895,50,375,1,2,1,2
10608,895,45,219,1,2,1,2
6461,471,34,312,6,2,2,0
6461,471,35,316,11,2,2,0
3827,607,20,134,1,2,1,0
4244,925,11,170,1,8,1,1
4244,925,32,54,1,8,1,1
3466,662,11,206,1,8,1,1
11281,1021,11,170,1,8,1,1
6708,884,11,170,1,8,1,1
14695,613,54,203,1,8,1,2
14695,613,11,193,2,8,1,2
14695,613,15,71,52,8,1,2
1240,705,11,204,2,8,1,1
16146,149,20,134,1,2,1,0
16146,149,34,301,3,2,1,0
16146,149,35,315,3,2,1,0
6621,1109,13,68,2,6,1,0
6621,1109,11,273,1,6,1,0
11836,644,42,291,4,2,1,2
11836,644,44,283,6,2,1,2
11836,644,45,376,1,2,1,2
4153,659,11,204,2,8,1,2
12096,892,44,376,6,2,1,1
12096,892,43,375,6,2,1,1
12096,892,42,368,3,2,1,1
9720,1018,11,201,6,8,1,1
9720,1018,15,80,13,8,1,1
8352,786,11,54,4,8,1,1
5553,1033,11,87,1,8,2,0
2938,619,11,54,6,8,1,0
11913,653,15,203,8,8,1,2
6265,1052,15,80,4,8,2,1
4081,470,35,312,1,2,2,0
4081,470,34,232,2,2,2,0
4992,619,11,170,5,8,1,1
3599,481,35,228,25,2,2,0
3599,481,34,308,24,2,2,0
10736,122,35,307,1,2,2,0
10736,122,34,315,4,2,2,0
13360,394,20,307,1,2,1,0
13360,394,35,312,1,2,1,0
14364,518,35,234,3,2,2,0
14364,518,34,229,1,2,2,0
15859,325,35,232,1,2,2,1
15859,325,34,234,1,2,2,1
14838,1,15,203,8,8,1,0
14838,1,11,82,9,8,1,0
5482,457,35,313,2,2,2,0
1938,91,34,315,264,2,2,0
16289,468,35,232,9,2,2,0
7310,830,11,170,78,8,1,0
5331,255,35,232,8,2,2,0
17553,122,35,232,1,2,2,0
17553,122,34,312,5,2,2,0
1955,737,11,42,2,8,1,1
3888,760,54,54,11,8,1,0
8271,684,15,82,23,8,2,0
8464,690,11,195,7,8,1,0
9757,945,11,70,1,8,1,0
6133,696,11,170,5,8,1,0
5519,704,15,201,16,8,2,0
2411,821,11,82,1,8,1,0
2411,821,15,201,2,8,1,0
15285,206,34,235,2,2,2,0
15285,206,35,315,2,2,2,0
9575,684,15,82,2,8,2,2
389,684,15,82,1,8,2,0
13350,1109,18,273,1,8,1,0
13350,1109,11,170,1,8,1,0
13350,1109,13,54,1,8,1,0
12027,324,35,228,1,2,2,0
12027,324,34,232,1,2,2,0
12303,684,15,71,19,8,2,0
5031,244,35,312,4,2,2,0
4133,53,11,171,1,8,2,1
10290,826,11,54,2,6,1,1
10290,826,14,273,2,6,1,1
14620,468,34,232,17,2,2,0
3953,1054,11,65,2,8,1,1
10936,7,11,191,28,8,1,0
15778,500,34,315,3,2,2,0
15778,500,35,313,1,2,2,0
3359,584,29,132,1,8,1,0
3359,584,11,195,1,8,1,0
6528,919,11,81,1,8,1,1
6528,919,20,219,1,8,1,1
5176,12,11,196,3,8,1,0
17111,905,20,134,1,2,1,0
9512,1097,11,54,6,8,1,1
3296,821,15,203,11,8,1,2
3296,821,11,82,4,8,1,2
7879,208,34,313,8,2,2,0
7879,208,35,315,4,2,2,0
14974,810,54,193,1,8,1,2
14974,810,15,56,12,8,1,2
220,646,11,201,2,8,1,1
4313,584,11,73,10,8,1,0
14334,609,23,134,1,8,1,0
14334,609,20,219,2,8,1,0
14334,609,11,223,6,8,1,0
14334,609,22,306,4,8,1,0
6490,175,35,232,3,2,2,0
11151,157,34,312,1,2,1,0
11151,157,20,301,2,2,1,0
11151,157,35,232,1,2,1,0
9890,848,11,73,1,8,2,0
18481,459,35,301,1,2,1,0
18481,459,20,134,2,2,1,0
14912,126,35,312,1,2,2,0
14912,126,34,227,8,2,2,0
6263,938,11,202,2,8,1,1
11081,451,34,312,24,2,2,0
11081,451,35,233,1,2,2,0
12062,944,11,54,1,8,1,1
12062,944,32,206,1,8,1,1
5841,476,35,232,11,2,2,0
13475,466,34,234,9,2,2,0
13475,466,35,232,10,2,2,0
17500,488,35,312,10,2,2,0
10014,1008,15,82,1,8,2,0
1042,309,34,312,3,2,2,0
6596,157,34,232,9,2,2,0
891,122,34,312,1,2,2,0
891,122,35,315,5,2,2,0
8587,1,11,201,3,8,1,0
749,135,34,232,2,2,1,0
749,135,35,312,3,2,1,0
1900,989,11,209,1,8,1,1
11203,421,34,312,1,2,2,1
13637,945,11,202,1,2,1,1
13637,945,8,191,4,2,1,1
9552,638,42,368,2,2,1,1
9552,638,44,291,6,2,1,1
12477,240,35,307,6,2,2,0
12477,240,34,312,2,2,2,0
7197,706,11,170,1,8,1,1
6574,41,20,219,1,8,1,1
6574,41,11,55,1,8,1,1
10348,900,20,134,1,2,1,0
1673,330,35,301,1,2,1,0
5675,963,11,195,55,8,1,0
12947,475,34,314,5,2,2,0
3095,13,14,54,1,4,2,1
606,845,15,71,7,8,1,0
606,845,11,203,2,8,1,0
8282,396,34,227,3,2,2,1
8282,396,35,307,2,2,2,1
6324,613,11,203,6,8,1,0
6324,613,15,82,2,8,1,0
17911,734,11,193,1,8,1,1
17911,734,54,201,4,8,1,1
17911,734,15,71,4,8,1,1
14566,388,34,312,1,2,2,1
17186,270,35,233,1,2,2,0
15378,353,35,307,6,2,2,1
15378,353,34,232,6,2,2,1
12527,1018,11,71,5,8,1,1
12527,1018,15,201,3,8,1,1
16391,460,35,314,3,2,2,1
16391,460,34,232,1,2,2,1
13114,272,34,315,1,2,2,0
13114,272,35,235,1,2,2,0
10613,118,35,232,9,2,2,0
2337,898,47,289,225,2,1,0
7724,253,34,232,1,2,2,0
7724,253,35,312,1,2,2,0
5662,957,11,70,2,8,1,0
18181,456,35,227,1,2,2,0
18181,456,34,312,1,2,2,0
2315,599,15,82,14,8,2,2
7041,356,34,312,1,2,1,1
7041,356,21,314,1,2,1,1
7041,356,35,234,1,2,1,1
15180,760,54,362,4,2,4,0
2040,445,34,312,29,2,2,0
2346,976,15,80,14,8,2,2
18003,95,35,232,1,2,2,0
18003,95,34,307,1,2,2,0
2623,459,35,234,5,2,2,0
2623,459,34,232,5,2,2,0
15079,465,35,232,1,2,1,0
15079,465,34,220,1,2,1,0
15079,465,21,135,42,2,1,0
14980,183,35,312,1,2,4,0
7557,976,15,193,2,8,1,0
7557,976,11,71,4,8,1,0
2358,995,15,193,8,8,1,1
2358,995,11,82,4,8,1,1
14508,126,35,233,4,2,2,0
14508,126,34,313,3,2,2,0
14527,155,34,312,8,2,2,0
11645,181,20,134,1,2,1,0
16892,936,22,75,1,8,2,1
16892,936,23,305,1,8,2,1
701,1099,11,81,2,8,1,1
10612,155,35,312,10,2,2,0
2959,613,54,71,2,8,1,0
2959,613,15,193,18,8,1,0
493,145,35,232,7,2,2,0
2654,1042,15,203,48,8,1,0
11143,480,35,228,24,2,2,0
11143,480,34,230,26,2,2,0
6435,931,15,80,3,8,2,0
12550,742,15,201,4,2,2,0
17904,122,35,315,4,2,2,0
17904,122,34,312,6,2,2,0
2422,485,35,235,5,2,2,0
2422,485,34,230,20,2,2,0
10473,126,35,313,6,2,2,0
10473,126,34,312,5,2,2,0
11195,1044,11,73,4,8,1,0
2386,126,34,312,11,2,2,0
2386,126,35,313,9,2,2,0
17554,802,13,68,1,8,1,1
17554,802,11,179,2,8,1,1
15148,561,11,171,1,8,1,2
15148,561,3,191,1,8,1,2
6268,91,35,232,231,2,2,0
6268,91,34,235,298,2,2,0
6447,831,11,170,2,8,1,0
9984,477,35,312,10,2,2,0
9984,477,34,309,12,2,2,0
17045,619,11,170,1,8,1,1
3099,488,35,232,2,2,2,0
3099,488,34,235,2,2,2,0
2950,891,11,195,7,8,1,0
6437,738,15,184,5,8,1,1
6437,738,11,68,2,8,1,1
15639,648,11,306,1,8,1,0
15639,648,23,222,1,8,1,0
15639,648,22,170,1,8,1,0
8393,244,35,312,37,2,2,0
8919,166,34,307,1,2,2,1
8919,166,35,227,1,2,2,1
16596,757,54,362,1,2,4,0
8195,124,34,233,7,2,2,0
8195,124,35,232,8,2,2,0
15858,9,20,134,1,2,1,0
14285,808,11,193,4,8,1,0
13738,244,34,312,3,2,2,0
15763,640,50,374,1,2,1,0
14709,914,23,75,1,8,2,0
14709,914,11,197,2,8,2,0
14709,914,22,305,2,8,2,0
6245,270,34,313,4,2,2,0
5748,195,34,312,1,2,2,1
4040,210,35,227,1,2,2,0
4040,210,34,232,1,2,2,0
5084,648,11,170,1,8,2,1
7611,2,11,273,1,6,1,1
7611,2,13,54,1,6,1,1
879,460,34,312,9,2,2,0
14839,102,35,234,1,2,2,0
14839,102,34,309,1,2,2,0
4843,475,34,227,1,2,2,0
4843,475,35,307,15,2,2,0
8145,976,15,203,4,8,1,0
8145,976,11,193,4,8,1,0
17926,664,11,171,2,8,1,0
6989,744,13,179,4,6,1,2
6989,744,11,170,5,6,1,2
3484,760,11,170,2,8,2,1
15349,451,34,313,18,2,2,0
15349,451,35,232,18,2,2,0
1139,810,15,203,1,8,2,0
6143,425,35,220,1,2,1,0
6143,425,21,135,1,2,1,0
6673,345,35,312,1,2,2,0
3418,431,11,95,3,8,1,1
3418,431,34,277,2,8,1,1
3418,431,35,358,2,8,1,1
3418,431,20,134,2,8,1,1
12474,763,15,203,50,8,2,1
5238,255,35,312,6,2,2,0
1687,471,35,313,6,2,2,0
1369,95,35,228,3,2,2,0
1369,95,34,310,3,2,2,0
13744,984,13,68,44,4,1,2
13744,984,11,170,1,4,1,2
13744,984,14,30,1,4,1,2
1129,455,35,232,22,2,2,0
76,467,34,307,1,2,2,0
76,467,35,312,1,2,2,0
13915,795,11,51,3,8,1,0
1569,1061,54,82,3,2,1,1
1569,1061,15,203,2,2,1,1
6942,189,11,94,1,2,2,0
6942,189,34,227,1,2,2,0
6942,189,35,211,1,2,2,0
8014,255,34,312,3,2,2,0
18457,897,44,368,3,2,1,2
18457,897,43,125,1,2,1,2
18457,897,50,283,4,2,1,2
18457,897,42,291,2,2,1,2
4546,976,15,82,11,8,1,2
4546,976,11,71,14,8,1,2
16725,1010,11,42,3,8,1,1
11360,495,34,312,2,2,2,0
1011,501,35,315,2,2,4,0
7510,557,54,361,5,2,1,0
3476,126,35,313,4,2,2,0
3476,126,34,312,2,2,2,0
3032,613,15,203,16,8,1,1
3032,613,54,82,2,8,1,1
3032,613,11,193,1,8,1,1
13528,1120,11,209,2,8,1,1
6215,742,11,201,2,8,1,0
16676,112,34,312,1,2,2,1
16415,177,35,312,1,2,4,0
1330,962,15,80,1,8,1,0
1330,962,11,201,28,8,1,0
9821,1042,15,203,60,8,2,2
4129,290,20,134,1,2,1,0
4129,290,35,301,2,2,1,0
13305,790,54,222,1,8,1,1
13305,790,23,223,15,8,1,1
5812,327,35,310,1,2,4,0
3089,497,34,232,7,2,2,0
962,501,35,313,2,2,2,0
962,501,34,315,1,2,2,0
16052,798,15,82,9,8,2,2
5782,613,15,82,14,8,2,0
10730,139,35,232,1,2,2,0
10730,139,34,312,3,2,2,0
5763,7,11,70,8,8,1,0
16675,1011,11,74,3,8,1,1
7013,157,35,219,1,2,1,0
7013,157,34,134,5,2,1,0
7013,157,20,312,1,2,1,0
2091,1019,15,203,60,8,2,1
8401,1055,20,134,1,2,1,0
9356,1099,11,81,2,8,2,0
10303,839,20,83,3,2,1,0
10303,839,32,134,1,2,1,0
10303,839,11,204,7,2,1,0
10303,839,21,54,5,2,1,0
10851,794,20,134,1,4,1,0
10851,794,11,219,2,4,1,0
10851,794,14,47,2,4,1,0
12350,244,35,312,11,2,2,0
18487,380,35,312,9,2,2,0
1276,823,15,71,2,8,1,0
2811,1086,15,82,2,8,2,1
13899,810,15,203,24,8,1,2
11822,202,35,232,1,2,2,1
7077,1008,15,203,10,8,2,1
8652,159,34,312,7,2,2,0
15195,734,11,203,1,8,1,2
15195,734,15,80,26,8,1,2
4597,489,35,233,6,2,2,0
4597,489,34,313,6,2,2,0
14116,282,35,301,1,2,1,0
14116,282,34,219,1,2,1,0
14116,282,20,221,1,2,1,0
12991,116,34,232,4,2,2,0
7457,467,34,232,2,2,2,0
7457,467,35,312,1,2,2,0
5086,758,11,170,1,8,1,0
4431,133,35,312,5,2,2,0
5791,130,35,233,2,2,2,0
5791,130,34,232,3,2,2,0
3788,191,20,301,1,2,1,0
3788,191,35,94,1,2,1,0
18091,704,15,203,24,8,1,1
1590,1075,15,203,8,8,2,2
11320,1042,15,82,14,8,2,2
2612,932,15,80,1,8,1,0
4871,133,35,312,3,2,1,0
4871,133,20,227,1,2,1,0
4871,133,34,219,4,2,1,0
13095,474,35,232,1,2,2,0
2651,675,11,171,1,8,1,1
986,652,15,80,7,8,1,1
10999,108,35,312,1,2,4,0
8436,818,11,206,4,8,2,1
15352,465,35,312,18,2,2,0
7106,653,15,80,1,2,1,1
7106,653,54,201,1,2,1,1
8391,653,11,82,1,8,1,1
8391,653,15,203,10,8,1,1
12405,122,35,313,6,2,2,0
12405,122,34,233,3,2,2,0
13292,897,42,283,1,2,1,1
13292,897,43,376,1,2,1,1
13292,897,44,375,1,2,1,1
5531,1052,15,80,12,8,2,1
3411,240,35,312,34,2,2,0
3411,240,34,233,1,2,2,0
15171,1007,11,201,4,8,1,0
15372,491,34,314,7,2,2,0
15372,491,35,235,7,2,2,0
15797,505,34,230,51,2,2,0
15797,505,35,232,23,2,2,0
2683,584,11,73,13,8,1,0
16122,775,15,203,1,8,2,0
15335,818,11,54,2,8,1,1
14272,653,15,203,6,2,1,2
14272,653,20,68,1,2,1,2
14272,653,11,76,9,2,1,2
18423,809,15,71,2,8,1,0
9257,843,20,134,1,2,1,0
15364,755,11,55,1,8,1,0
4768,895,43,291,5,2,1,1
4768,895,42,376,5,2,1,1
4768,895,44,368,1,2,1,1
3372,2,18,345,2,8,1,1
3372,2,13,68,2,8,1,1
2584,962,15,203,22,8,2,2
8758,126,35,312,1,2,2,0
8758,126,34,315,2,2,2,0
3135,1049,11,51,3,8,1,1
11492,821,15,203,28,8,2,2
2886,488,35,312,4,2,2,0
1121,1099,11,70,2,8,1,0
10392,1100,15,82,1,8,1,2
10392,1100,11,71,1,8,1,2
916,193,34,232,1,2,2,0
916,193,35,309,1,2,2,0
6379,102,34,230,14,2,2,0
6379,102,35,310,8,2,2,0
17963,1008,1,82,1,8,2,1
17963,1008,15,300,2,8,2,1
17963,1008,11,80,1,8,2,1
2538,86,11,171,5,8,1,1
8066,1050,13,273,2,6,1,1
8066,1050,11,345,4,6,1,1
5851,819,11,155,1,8,2,1
514,238,34,232,1,2,2,0
514,238,35,307,1,2,2,0
1838,425,35,309,1,2,4,0
13812,793,11,73,2,8,1,0
13858,311,34,232,1,2,2,1
4312,1048,20,134,1,2,1,0
11715,444,34,233,1,2,2,0
17210,145,34,313,5,2,2,0
17210,145,35,312,6,2,2,0
4086,282,35,312,2,2,4,0
3096,322,35,312,2,2,2,1
14268,244,34,312,29,2,2,0
9066,478,35,312,3,2,2,0
15879,816,11,54,2,8,1,0
9001,9,15,193,2,8,2,0
2479,436,34,315,4,2,2,0
2479,436,35,235,16,2,2,0
3705,38,30,99,2,9,4,1
3705,38,27,98,1,9,4,1
3705,38,10,218,3,9,4,1
10090,810,11,82,5,8,1,0
4954,896,44,291,4,2,1,0
4954,896,42,376,4,2,1,0
4954,896,43,375,1,2,1,0
16371,468,35,312,5,2,2,0
8642,763,11,82,1,8,1,0
8642,763,15,196,1,8,1,0
7386,240,35,312,1,2,2,0
7386,240,34,233,4,2,2,0
15948,613,11,82,13,8,1,0
8718,738,11,193,3,8,1,0
3218,756,11,54,4,8,1,0
17286,468,34,232,5,2,2,0
5819,122,34,314,1,2,2,0
5819,122,35,235,5,2,2,0
5178,1019,15,203,6,8,2,1
1128,378,35,134,1,2,1,0
1128,378,20,219,1,2,1,0
1128,378,34,301,2,2,1,0
14420,962,15,82,13,8,2,2
10123,691,11,306,4,7,2,1
10123,691,23,75,1,7,2,1
1660,445,34,232,20,2,2,0
393,898,42,290,1,2,1,1
393,898,44,376,2,2,1,1
393,898,43,283,2,2,1,1
15353,476,35,233,1,2,2,0
15353,476,34,312,1,2,2,0
16560,731,11,171,1,8,1,0
13358,793,11,73,2,8,1,0
16702,707,11,193,1,8,1,0
7289,691,23,306,2,7,2,0
7289,691,22,222,12,7,2,0
10264,124,34,235,6,2,2,0
10264,124,35,313,3,2,2,0
2109,808,11,193,14,8,1,0
1969,892,42,376,20,2,1,0
1969,892,44,283,23,2,1,0
1969,892,43,375,27,2,1,0
10253,1086,15,82,4,8,2,2
13231,195,34,44,2,8,1,1
13231,195,35,211,2,8,1,1
13231,195,11,94,4,8,1,1
18245,409,35,233,5,2,2,0
18245,409,34,235,5,2,2,0
2153,895,43,368,1,2,4,0
2153,895,44,376,1,2,4,0
4062,475,34,232,2,2,2,0
13185,1014,18,246,1,8,1,0
13185,1014,11,170,6,8,1,0
13900,704,15,82,18,8,2,0
7112,392,35,312,1,2,1,1
7112,392,34,94,2,2,1,1
7112,392,11,211,3,2,1,1
17655,658,11,171,1,8,2,0
8509,506,35,312,4,2,2,0
16002,489,35,312,9,2,2,0
16567,126,34,233,3,2,2,0
16567,126,35,315,4,2,2,0
16263,465,35,312,1,2,2,0
16263,465,34,227,1,2,2,0
3470,734,54,82,2,2,1,1
3470,734,11,193,6,2,1,1
3470,734,15,203,1,2,1,1
11889,834,11,82,14,8,1,0
13379,798,15,203,10,8,2,2
5585,725,11,87,1,8,1,2
214,794,11,163,1,4,1,0
214,794,14,306,3,4,1,0
4902,895,42,376,4,2,1,1
4902,895,45,368,1,2,1,1
4902,895,44,378,1,2,1,1
4902,895,43,291,1,2,1,1
9856,891,11,73,8,8,1,0
5710,39,10,152,2,3,4,1
1008,841,11,171,2,8,1,1
7244,1107,15,82,8,8,1,2
7244,1107,11,71,6,8,1,2
6425,460,35,232,9,2,2,0
6251,465,35,312,9,2,2,0
3529,509,35,312,2,2,2,0
3529,509,34,227,3,2,2,0
11207,1019,15,203,6,8,1,0
11207,1019,11,80,37,8,1,0
16509,821,15,82,1,8,1,2
16509,821,11,80,6,8,1,2
14373,808,15,193,3,8,2,0
6270,821,15,68,2,8,1,0
6270,821,11,80,3,8,1,0
3383,372,35,308,2,2,4,0
11843,1011,29,196,1,9,1,0
11843,1011,11,133,1,9,1,0
11843,1011,30,219,2,9,1,0
11843,1011,20,74,1,9,1,0
12786,735,11,171,6,8,1,0
5330,217,34,312,2,2,2,0
8954,504,35,227,2,2,1,0
8954,504,34,235,4,2,1,0
8954,504,20,312,2,2,1,0
16240,1024,11,73,3,8,1,0
13766,895,44,376,1,2,4,0
