id,loc,event,feature,vol,rsc,sev,tar
6038,242,35,312,40,2,2,0
10724,651,11,209,2,8,1,0
8400,474,35,313,1,2,2,0
8400,474,34,233,1,2,2,0
18323,1042,15,203,10,8,2,2
1595,890,11,73,3,8,1,0
4105,808,15,71,9,8,1,0
1952,546,21,135,1,2,1,0
11442,893,43,283,6,2,1,0
11442,893,42,290,14,2,1,0
11442,893,44,291,19,2,1,0
8381,972,11,306,1,7,2,0
15693,1019,15,74,4,8,1,0
15387,684,15,82,8,8,2,0
3286,707,15,193,1,9,2,0
3286,707,26,349,1,9,2,0
14031,373,35,312,58,2,2,0
14358,471,34,232,11,2,2,0
2666,473,35,312,1,2,2,0
2666,473,34,232,1,2,2,0
11953,613,15,82,5,8,1,2
10592,735,8,191,5,8,1,0
11581,1018,11,201,7,8,1,0
6212,102,35,315,1,2,1,0
6212,102,34,219,2,2,1,0
6212,102,20,312,1,2,1,0
16048,1109,13,345,2,8,1,1
16048,1109,11,68,1,8,1,1
6751,247,35,312,1,2,2,0
4368,638,44,376,7,2,1,2
4368,638,42,368,5,2,1,2
7122,149,35,232,1,2,2,0
7122,149,34,312,1,2,2,0
13458,976,15,203,1,8,1,1
13458,976,11,71,6,8,1,1
6618,126,34,312,5,2,2,0
6618,126,35,233,5,2,2,0
839,825,11,201,2,8,1,1
16438,829,11,171,1,8,1,0
3023,803,11,170,15,8,1,1
17330,808,11,193,3,8,1,0
8470,167,34,181,1,2,2,0
8470,167,35,232,1,2,2,0
18288,599,15,71,1,8,1,0
3255,95,35,313,4,2,2,0
3255,95,34,312,2,2,2,0
7540,1052,15,80,28,8,2,0
8647,696,11,170,21,8,2,0
4745,272,20,134,1,2,1,1
1583,821,15,193,15,8,2,1
9010,846,15,82,3,8,2,1
17935,944,11,54,10,8,1,1
7213,710,11,73,13,8,1,0
3100,834,15,82,5,8,2,0
15631,584,11,195,18,8,1,0
6900,9,11,71,29,8,1,0
14356,742,15,68,7,8,1,0
5122,914,11,68,1,6,1,0
5122,914,13,273,1,6,1,0
12158,498,35,315,31,2,2,0
12158,498,34,313,3,2,2,0
7629,494,35,315,115,2,2,0
7629,494,34,312,95,2,2,0
2157,1050,22,75,1,8,1,1
2157,1050,23,222,2,8,1,1
2157,1050,14,305,1,8,1,1
2157,1050,11,306,2,8,1,1
9788,616,24,318,5,2,1,0
9788,616,11,55,1,2,1,0
11124,885,11,70,3,8,2,0
3535,763,15,82,5,8,2,2
15055,975,20,219,2,2,1,0
18271,763,15,82,2,8,2,0
5510,1025,11,74,1,8,1,1
9620,1046,11,345,4,6,1,2
9620,1046,13,179,4,6,1,2
16507,81,27,240,2,9,1,1
16507,81,30,153,1,9,1,1
16507,81,10,39,1,9,1,1
16507,81,28,218,1,9,1,1
16507,81,29,132,1,9,1,1
6790,535,10,99,1,3,4,1
626,505,35,312,4,2,2,0
626,505,34,236,76,2,2,0
4569,818,11,86,5,8,1,1
6228,494,35,312,1,2,2,0
6228,494,34,227,1,2,2,0
18119,9,15,193,1,8,2,0
15807,450,34,232,3,2,2,0
16771,479,35,234,16,2,2,0
15804,894,43,283,1,2,1,0
15804,894,44,291,4,2,1,0
15804,894,42,376,4,2,1,0
16774,363,35,312,1,2,2,1
16774,363,34,307,1,2,2,1
4143,1095,11,267,1,10,1,0
4143,1095,18,68,1,10,1,0
4386,1066,11,345,2,6,1,1
4386,1066,13,54,3,6,1,1
10989,147,34,233,4,2,2,0
10989,147,35,232,3,2,2,0
1342,691,11,306,7,7,2,0
1342,691,22,75,1,7,2,0
1342,691,23,222,1,7,2,0
18210,704,15,82,4,8,1,0
16180,248,34,232,1,2,2,0
16180,248,35,312,1,2,2,0
13725,469,34,232,21,2,2,0
13725,469,35,312,2,2,2,0
10866,436,20,219,1,2,1,1
10199,211,34,219,1,2,1,0
10199,211,35,134,1,2,1,0
10199,211,20,301,1,2,1,0
3718,798,15,82,4,8,2,2
16261,175,35,307,1,2,4,0
14232,821,15,82,1,8,2,0
2500,995,11,172,1,8,1,2
2500,995,15,193,1,8,1,2
13993,491,35,315,6,2,2,0
7118,228,34,227,2,2,2,1
7118,228,35,307,1,2,2,1
6065,890,11,73,2,8,1,0
11618,484,34,312,1,2,2,0
11618,484,35,232,1,2,2,0
12510,126,34,235,6,2,2,0
12510,126,35,233,3,2,2,0
4703,1,11,159,5,8,1,2
16366,1107,11,71,1,8,1,0
16366,1107,15,193,18,8,1,0
4159,498,34,315,27,2,2,0
4159,498,35,234,5,2,2,0
188,493,35,232,1,2,2,0
188,493,34,314,1,2,2,0
1745,734,11,203,16,8,1,1
1745,734,15,82,4,8,1,1
14004,684,15,203,3,8,1,2
14004,684,11,193,4,8,1,2
6898,599,15,203,6,8,2,1
8323,1099,11,202,15,8,1,0
14167,118,34,312,35,2,2,0
1806,793,11,73,6,8,1,0
11517,942,13,345,2,6,1,1
11517,942,11,179,1,6,1,1
17386,764,11,195,1,8,1,0
15806,223,35,233,1,2,2,1
15806,223,34,312,1,2,2,1
61,284,34,227,1,2,2,1
3719,744,11,170,2,8,1,0
3719,744,13,54,2,8,1,0
14141,1087,11,56,1,8,1,1
14141,1087,15,80,2,8,1,1
16409,12,11,56,2,8,1,0
12177,251,34,232,1,2,2,1
15789,128,35,233,2,2,2,0
15789,128,34,313,1,2,2,0
54,488,34,308,4,2,2,0
54,488,35,313,6,2,2,0
8839,163,35,232,1,2,2,0
8839,163,34,312,1,2,2,0
5551,645,47,284,210,2,1,1
15160,36,11,156,1,8,1,1
12567,566,20,219,17,2,1,2
12567,566,11,171,1,2,1,2
8341,332,20,221,1,2,1,0
8341,332,34,301,1,2,1,0
8341,332,35,219,1,2,1,0
2209,963,11,73,9,8,1,0
4416,644,42,376,3,2,4,0
16866,821,15,82,4,8,2,1
9277,1042,15,203,32,8,2,2
12122,794,14,306,1,4,1,0
12122,794,11,134,1,4,1,0
12122,794,23,47,1,4,1,0
1578,369,34,314,6,2,2,0
1578,369,35,308,7,2,2,0
10435,995,15,80,8,8,2,0
12175,495,35,312,19,2,2,0
6280,244,35,312,35,2,2,0
8031,995,11,201,239,8,1,1
8031,995,15,105,11,8,1,1
18520,875,11,70,1,8,1,0
18030,652,11,2,2,8,1,0
18030,652,15,80,2,8,1,0
18030,652,2,201,1,8,1,0
18001,1099,11,70,5,8,1,0
15649,622,20,219,1,2,1,0
200,1008,15,203,5,8,2,2
1242,497,35,313,132,2,2,0
1242,497,34,232,112,2,2,0
10784,600,15,203,17,8,2,2
10228,124,34,232,1,2,2,0
10228,124,35,233,1,2,2,0
693,1052,54,82,2,2,1,1
693,1052,15,80,2,2,1,1
4643,599,15,193,2,8,1,0
4588,360,34,211,1,2,1,1
4588,360,11,44,1,2,1,1
4588,360,35,160,1,2,1,1
18037,981,20,134,1,2,1,0
3706,810,15,203,8,8,1,2
1269,963,11,109,19,8,1,0
12999,810,15,82,2,8,2,1
14605,1021,11,206,6,8,1,2
3025,808,11,193,10,8,1,0
5129,851,22,303,1,7,4,1
13730,600,15,82,5,8,2,0
16864,127,34,313,1,2,2,0
16864,127,35,233,1,2,2,0
11612,821,54,193,1,2,1,0
13492,653,15,203,5,8,1,1
13492,653,11,80,2,8,1,1
1251,962,15,82,15,8,2,0
11410,1086,15,82,1,8,2,1
11034,504,34,232,10,2,2,0
10932,679,11,55,17,8,1,1
5504,995,15,82,3,1,1,2
5504,995,6,201,2,1,1,2
5504,995,11,71,1,1,1,2
691,931,15,80,1,8,2,0
10769,497,34,233,5,2,2,0
10769,497,35,315,141,2,2,0
14902,759,11,182,1,8,1,1
7326,830,11,54,149,8,1,0
4290,1024,11,195,1,8,1,0
3465,1008,15,82,28,8,2,0
11713,373,35,232,72,2,2,0
13062,704,15,203,30,8,2,1
13381,471,34,232,1,2,2,0
13381,471,35,315,3,2,2,0
10686,1095,13,68,1,8,1,1
1752,287,34,227,1,2,2,0
10831,469,34,316,1,2,2,0
10831,469,35,236,25,2,2,0
7602,208,35,232,1,2,2,1
5558,91,35,315,346,2,2,0
4469,1067,11,54,3,8,2,0
11593,904,20,219,2,2,1,0
7180,1084,11,54,2,8,1,1
7180,1084,32,170,2,8,1,1
5046,584,11,195,3,8,1,1
3138,91,35,235,167,2,2,0
13052,613,11,82,14,8,1,0
11546,7,54,362,79,8,1,2
11546,7,11,202,1,8,1,2
12597,609,23,222,4,8,2,1
12597,609,11,75,1,8,2,1
12597,609,22,197,6,8,2,1
638,371,34,315,2,2,2,1
638,371,35,313,1,2,2,1
17095,653,15,82,2,8,2,0
2103,1075,15,203,18,8,2,1
10979,995,11,71,6,8,1,1
10979,995,15,82,11,8,1,1
16797,944,11,54,2,8,1,1
17874,1042,15,203,4,8,2,1
15517,1018,15,80,3,8,1,1
15517,1018,11,193,2,8,1,1
3707,1048,11,170,2,8,2,0
10514,793,11,195,83,8,1,0
10617,236,20,134,1,2,1,0
10617,236,35,301,1,2,1,0
13684,607,11,78,2,8,2,0
926,1064,24,318,2,2,1,0
4817,918,11,54,6,8,1,2
4690,768,11,161,1,8,1,0
2008,1007,11,201,7,8,1,0
81,147,35,312,1,2,4,0
11687,1026,11,54,4,8,1,0
10305,477,34,229,12,2,2,0
10305,477,35,309,23,2,2,0
12514,363,34,307,3,2,2,0
12514,363,35,232,3,2,2,0
293,133,34,312,1,2,2,1
5927,124,35,315,8,2,2,0
5927,124,34,313,1,2,2,0
5424,305,35,232,1,2,2,1
8298,925,11,54,6,8,1,1
452,821,15,203,6,8,2,1
3956,268,20,313,1,2,1,1
3956,268,35,312,1,2,1,1
10746,245,35,232,3,2,2,0
5738,471,35,233,1,2,2,0
5738,471,34,313,2,2,2,0
15113,946,11,195,1,8,1,0
10268,893,44,290,13,2,1,0
10268,893,43,368,11,2,1,0
10268,893,42,291,11,2,1,0
1672,288,34,232,3,2,2,0
14655,803,11,54,5,8,1,1
15458,92,35,235,14,2,2,0
6195,600,15,82,4,8,2,2
14567,92,35,232,12,2,2,0
14567,92,34,235,2,2,2,0
12746,128,34,312,1,2,2,0
12746,128,35,232,3,2,2,0
3716,834,15,203,6,8,2,0
4441,627,23,75,1,7,2,0
4441,627,11,306,1,7,2,0
12966,342,34,227,7,2,2,1
12966,342,35,312,2,2,2,1
1872,576,11,84,8,8,1,0
3348,817,20,219,1,2,1,0
18353,1081,11,167,2,8,1,0
12055,1052,15,82,1,8,2,0
8079,1042,15,203,7,8,2,1
3820,235,34,227,1,2,2,0
15965,97,35,312,1,2,2,0
15965,97,34,235,1,2,2,0
4689,980,20,134,1,2,1,0
1644,584,30,218,1,8,1,1
1644,584,11,195,1,8,1,1
16577,821,54,71,32,2,1,2
16577,821,11,82,8,2,1,2
16577,821,15,193,12,2,1,2
9352,95,35,312,1,2,2,1
9352,95,34,230,1,2,2,1
11121,477,35,232,6,2,2,0
8094,1050,11,222,3,8,4,0
8094,1050,23,75,3,8,4,0
8094,1050,22,306,1,8,4,0
12832,476,34,233,78,2,2,0
12832,476,35,312,79,2,2,0
8651,616,11,191,1,8,2,0
11617,762,20,219,2,2,1,0
1207,809,15,193,6,8,2,0
14801,413,34,312,1,2,2,1
1735,934,20,134,1,2,1,0
8222,619,11,170,12,8,1,0
5490,522,34,313,2,2,2,0
5490,522,35,312,2,2,2,0
17537,208,35,315,1,2,4,0
4813,821,11,196,9,8,1,0
4813,821,15,74,13,8,1,0
1193,1067,11,170,1,8,1,1
5152,244,35,232,24,2,2,0
16629,181,35,313,1,2,4,0
4842,499,35,315,48,2,2,0
4842,499,34,232,95,2,2,0
5683,644,46,370,12,2,1,1
5683,644,47,285,12,2,1,1
5683,644,50,289,12,2,1,1
13447,1100,15,193,32,8,1,2
13447,1100,11,203,3,8,1,2
13179,810,15,82,2,8,1,0
1577,272,35,301,1,2,1,1
1577,272,20,134,1,2,1,1
7542,808,15,193,8,8,2,0
4340,460,34,232,5,2,2,0
1692,817,15,167,2,8,1,0
10801,398,35,307,1,2,4,0
8755,448,35,312,5,2,2,1
5232,821,15,203,12,8,2,2
496,481,35,310,24,2,2,0
496,481,34,230,22,2,2,0
13177,13,13,30,23,6,1,0
13177,13,11,68,11,6,1,0
16598,122,34,235,1,2,2,0
16598,122,35,314,1,2,2,0
11616,13,22,222,3,7,4,0
11616,13,23,305,2,7,4,0
10576,175,34,232,1,8,2,0
10576,175,35,307,1,8,2,0
10576,175,11,227,1,8,2,0
3748,962,11,82,6,8,1,0
13658,498,35,313,5,2,2,0
13658,498,34,312,1,2,2,0
15082,488,34,312,2,2,2,0
15082,488,35,313,2,2,2,0
3451,103,34,227,1,2,2,0
17677,384,34,313,1,2,2,0
17677,384,35,312,1,2,2,0
13700,691,22,115,4,7,2,1
13700,691,11,197,9,7,2,1
13700,691,23,306,1,7,2,1
13294,588,20,219,1,2,1,0
8748,280,34,232,2,2,2,0
400,1017,11,170,3,8,1,1
3403,599,15,82,1,8,1,2
3403,599,11,71,1,8,1,2
7311,1062,20,219,1,2,1,0
9966,906,11,81,2,8,2,0
1172,344,34,232,3,2,2,0
17703,943,32,280,8,8,1,1
17703,943,11,170,4,8,1,1
272,497,35,233,32,2,2,0
272,497,34,312,2,2,2,0
15031,939,11,71,4,8,1,0
3275,139,34,312,4,2,2,1
3275,139,35,232,2,2,2,1
7534,149,35,235,8,2,2,0
7534,149,34,312,33,2,2,0
778,812,11,51,1,8,1,0
9492,643,42,376,1,2,1,1
9492,643,44,283,2,2,1,1
12178,684,15,82,1,8,2,1
6571,124,35,307,1,2,2,0
6571,124,34,235,1,2,2,0
11168,498,35,315,1,2,4,0
13741,702,11,209,6,8,1,1
4058,767,13,54,2,6,1,1
4058,767,11,179,4,6,1,1
9495,181,20,134,1,2,1,0
9495,181,35,219,1,2,1,0
1695,899,42,283,5,2,1,0
1695,899,44,368,7,2,1,0
13069,448,35,312,1,2,2,0
13069,448,34,227,1,2,2,0
9437,350,35,312,2,2,2,1
17027,684,11,82,4,8,1,2
17027,684,15,203,1,8,1,2
13516,494,35,233,24,2,2,0
13516,494,34,232,19,2,2,0
7232,499,34,232,8,2,2,0
7232,499,35,312,10,2,2,0
18325,962,11,71,28,8,1,2
18325,962,15,203,93,8,1,2
9476,1024,11,73,7,8,1,0
12801,899,42,283,2,2,1,0
12801,899,43,376,1,2,1,0
12801,899,44,290,2,2,1,0
12752,499,35,232,32,2,2,0
12752,499,34,313,32,2,2,0
16291,821,11,193,8,8,1,0
16291,821,54,80,2,8,1,0
16291,821,15,71,7,8,1,0
17450,880,11,56,1,8,1,0
2259,244,34,312,36,2,2,0
9542,851,13,273,1,6,1,1
18419,600,15,82,31,8,2,2
7337,889,11,73,2,8,1,0
748,1017,11,170,11,8,1,0
8104,846,15,203,35,8,2,2
8676,118,35,232,2,2,2,0
9898,102,34,308,1,2,2,0
9898,102,35,315,2,2,2,0
2017,1038,11,54,3,8,1,1
12304,995,15,82,4,8,2,2
604,141,35,232,2,2,2,1
604,141,34,307,1,2,2,1
2966,653,15,80,1,8,1,0
2966,653,11,201,18,8,1,0
3161,809,15,71,1,8,2,0
17525,1018,15,80,6,8,1,1
9500,465,35,312,17,2,2,0
15300,93,34,134,1,2,1,0
15300,93,20,221,1,2,1,0
575,756,11,170,5,8,1,1
1707,505,34,312,57,2,2,0
5714,102,35,228,1,2,2,0
5714,102,34,233,1,2,2,0
5116,499,35,312,57,2,2,0
5116,499,34,315,20,2,2,0
4711,931,15,82,14,8,1,0
2125,603,11,68,4,8,1,1
9602,420,34,232,1,2,2,1
14024,314,35,313,5,2,2,0
5633,738,15,178,2,8,2,1
14538,118,34,232,26,2,2,0
16204,1107,15,82,4,8,1,2
16204,1107,11,193,8,8,1,2
7669,709,11,195,3,8,2,0
10787,284,11,160,2,8,2,0
10238,467,35,307,1,2,2,0
10238,467,34,232,1,2,2,0
18412,977,26,134,2,9,1,0
18412,977,30,218,3,9,1,0
18412,977,20,132,2,9,1,0
18412,977,29,133,1,9,1,0
3717,810,15,71,2,8,1,2
3717,810,54,193,28,8,1,2
10132,810,11,82,3,8,1,1
10132,810,15,71,2,8,1,1
10472,484,34,312,3,2,2,0
5666,228,35,234,1,2,2,0
5666,228,34,312,2,2,2,0
15565,116,35,312,6,2,2,0
3210,899,44,368,1,2,1,0
3210,899,42,376,1,2,1,0
16024,1014,14,170,13,4,1,1
10120,1082,11,161,1,8,1,1
18428,126,35,313,1,2,2,0
18428,126,34,232,1,2,2,0
10923,406,34,312,1,2,2,1
10923,406,35,232,1,2,2,1
17166,578,20,219,1,2,1,0
17004,601,11,54,4,4,2,0
17004,601,14,68,4,4,2,0
13763,763,15,196,48,8,1,0
13763,763,11,82,19,8,1,0
8227,734,11,82,11,8,1,1
8227,734,15,203,1,8,1,1
5772,447,35,312,1,2,2,0
5772,447,34,233,1,2,2,0
12575,471,35,313,12,2,2,0
12575,471,34,229,9,2,2,0
4123,627,11,223,2,7,2,1
4123,627,22,306,1,7,2,1
4123,627,23,305,2,7,2,1
6971,977,30,133,5,9,5,0
6014,821,15,203,5,8,2,1
10544,242,11,232,5,8,2,0
10544,242,35,312,1,8,2,0
10544,242,34,181,1,8,2,0
4108,613,15,193,3,8,1,2
4108,613,11,71,26,8,1,2
4108,613,54,82,10,8,1,2
1537,266,34,232,1,2,2,0
1537,266,35,227,1,2,2,0
17175,124,34,307,6,2,2,0
17175,124,35,233,3,2,2,0
15638,461,35,228,13,2,2,0
15638,461,34,312,1,2,2,0
12233,1024,11,73,29,8,1,0
13606,1019,15,82,7,8,2,0
6058,702,20,134,1,2,1,0
119,1052,15,82,1,8,2,1
18550,12,11,196,3,8,1,0
18095,470,35,312,2,2,2,0
3543,380,34,312,12,2,2,0
4271,821,11,82,5,8,1,1
4271,821,15,193,2,8,1,1
4271,821,54,201,2,8,1,1
18377,240,35,232,2,2,2,1
18377,240,34,312,1,2,2,1
2773,825,15,201,2,8,1,1
9270,416,20,307,3,2,1,1
9270,416,34,134,4,2,1,1
9270,416,35,301,3,2,1,1
8307,173,35,313,1,2,2,1
8307,173,34,235,1,2,2,1
8535,763,11,82,6,8,1,2
8535,763,15,193,7,8,1,2
14940,1107,15,201,2,8,1,1
14940,1107,11,71,2,8,1,1
5037,976,15,82,1,8,2,1
9376,484,20,219,1,2,1,0
9376,484,35,230,2,2,1,0
9376,484,34,134,1,2,1,0
4117,826,13,345,1,6,1,1
4117,826,11,179,2,6,1,1
7241,288,35,307,2,2,4,0
11748,496,35,312,13,2,2,0
11748,496,34,313,16,2,2,0
1020,480,35,312,1,2,2,0
1020,480,34,307,1,2,2,0
17108,818,54,170,2,2,1,1
5218,496,35,232,2,2,2,0
5218,496,34,315,2,2,2,0
11110,124,34,233,3,2,2,0
11110,124,35,312,6,2,2,0
10527,878,11,195,10,8,1,0
678,363,35,313,2,2,2,0
678,363,34,312,1,2,2,0
17017,1019,15,82,8,8,2,2
2518,798,15,203,13,8,1,1
8389,838,11,171,1,8,2,0
5872,159,34,312,6,2,2,0
14672,691,20,134,2,7,1,0
14672,691,23,75,2,7,1,0
14672,691,11,306,2,7,1,0
15028,826,11,170,2,6,1,1
15028,826,13,273,2,6,1,1
6894,78,11,55,2,8,1,1
11005,1008,11,201,1,8,1,0
11005,1008,15,80,26,8,1,0
12690,1023,30,133,1,9,5,1
3406,484,35,312,6,2,2,0
3406,484,34,232,1,2,2,0
1159,234,34,312,1,2,2,0
1159,234,35,227,1,2,2,0
1047,373,34,233,26,2,2,0
1047,373,35,312,7,2,2,0
10065,803,11,54,3,8,1,1
4333,899,42,283,8,2,1,0
4333,899,44,291,8,2,1,0
4630,1008,15,384,2,8,2,0
4630,1008,11,203,4,8,2,0
4630,1008,1,71,4,8,2,0
11671,798,15,203,26,8,2,0
7446,795,15,51,59,8,2,0
12709,1106,11,170,6,8,1,0
10816,1007,11,201,5,8,1,0
14526,350,35,312,1,2,1,0
14526,350,20,134,1,2,1,0
9631,600,15,203,14,8,2,2
3839,649,11,54,2,8,1,1
4740,1014,13,345,3,6,1,1
14746,509,35,315,8,2,2,0
14746,509,34,233,9,2,2,0
16704,490,34,309,9,2,2,0
16704,490,35,234,8,2,2,0
3349,125,35,235,1,2,2,0
3349,125,34,315,3,2,2,0
8065,157,35,312,1,2,2,0
15869,1052,11,203,17,8,1,0
2918,362,11,232,1,8,1,0
2918,362,35,312,1,8,1,0
16703,902,22,305,1,8,2,0
8419,1065,38,317,1,2,2,0
18305,182,34,313,1,2,2,0
179,506,35,315,1,2,2,0
179,506,34,313,83,2,2,0
3667,1019,15,82,30,8,2,2
7391,466,34,312,38,2,2,0
7391,466,35,314,3,2,2,0
17669,500,35,233,2,2,2,0
17669,500,34,313,2,2,2,0
12707,9,11,71,1,2,1,0
14869,330,34,307,2,2,2,0
14869,330,35,312,1,2,2,0
15615,1107,11,80,24,8,1,0
15615,1107,15,82,1,8,1,0
17919,264,21,220,1,2,1,1
6532,465,34,232,24,2,2,0
5860,395,35,353,1,2,2,1
5860,395,34,94,1,2,2,1
2396,9,15,193,1,8,2,0
17091,798,15,203,13,8,2,2
1882,846,11,71,2,8,1,1
1882,846,15,193,6,8,1,1
8000,816,14,170,2,4,1,1
8000,816,22,306,2,4,1,1
8000,816,11,222,1,4,1,1
10181,172,35,181,5,2,1,1
10181,172,34,312,1,2,1,1
10181,172,11,219,1,2,1,1
10181,172,20,134,1,2,1,1
2000,505,34,232,45,2,2,0
152,328,35,219,1,2,1,0
152,328,20,301,1,2,1,0
152,328,34,134,1,2,1,0
15851,627,11,306,8,7,2,0
15851,627,23,75,5,7,2,0
18524,834,11,203,2,8,1,1
18524,834,15,193,11,8,1,1
18524,834,54,82,2,8,1,1
16037,704,11,74,2,8,1,1
16037,704,15,80,4,8,1,1
14846,893,43,368,8,2,1,0
14846,893,42,375,3,2,1,0
14846,893,44,283,3,2,1,0
5157,644,47,285,16,2,1,0
5157,644,46,289,16,2,1,0
16497,909,14,68,2,8,1,2
16497,909,11,170,4,8,1,2
16497,909,13,179,2,8,1,2
13045,691,22,27,3,7,2,0
13045,691,23,223,6,7,2,0
13045,691,11,222,1,7,2,0
450,242,34,314,45,2,2,0
450,242,35,229,60,2,2,0
13037,290,34,312,3,2,2,0
14082,962,15,82,35,8,2,2
17948,1042,15,203,6,8,2,2
15822,252,21,135,1,2,1,0
2381,962,15,82,2,8,2,1
10252,793,11,73,2,8,1,0
9996,821,11,193,1,8,1,2
9996,821,15,196,16,8,1,2
14843,188,35,219,1,2,1,0
14843,188,20,134,1,2,1,0
12493,137,35,134,2,2,1,0
12493,137,20,232,1,2,1,0
12493,137,34,221,2,2,1,0
12308,1018,11,80,1,8,1,0
12308,1018,15,201,2,8,1,0
2993,195,34,301,1,2,2,1
17169,505,34,232,75,2,2,0
17169,505,35,312,2,2,2,0
8638,961,11,170,2,8,1,0
4572,707,15,71,3,8,1,0
13860,1067,11,280,2,8,1,1
13860,1067,32,54,3,8,1,1
8514,1075,15,82,21,8,2,2
2269,814,11,70,5,8,1,0
14053,653,11,71,2,8,1,0
14053,653,15,193,4,8,1,0
5497,821,15,82,6,8,1,2
5497,821,11,203,52,8,1,2
10421,91,34,235,228,2,2,0
16174,925,11,54,1,8,1,0
1132,814,11,191,28,8,1,0
7006,653,15,82,1,8,2,0
3432,909,13,273,1,8,1,1
1171,696,11,170,16,8,1,1
14635,460,35,312,1,2,2,0
16039,400,35,232,4,2,2,0
3192,931,11,80,1,8,1,0
3192,931,15,201,4,8,1,0
10739,1061,15,201,10,8,2,1
11219,380,20,219,7,2,1,0
11219,380,35,134,6,2,1,0
17873,135,35,312,2,2,2,1
17993,794,11,318,1,8,1,0
17993,794,24,53,2,8,1,0
17993,794,14,47,2,8,1,0
13596,73,10,55,2,8,1,1
13596,73,11,150,3,8,1,1
13596,73,28,171,1,8,1,1
13596,73,6,39,2,8,1,1
10873,969,20,219,1,2,1,0
9144,262,35,232,1,2,2,1
17917,763,15,203,32,8,2,1
15248,7,11,191,9,8,1,1
3826,1107,15,71,6,8,1,0
17835,378,34,227,1,2,2,1
17835,378,35,307,1,2,2,1
6321,1026,13,179,1,6,1,1
6321,1026,11,54,1,6,1,1
12139,155,35,312,1,2,2,0
12139,155,34,307,13,2,2,0
6984,663,20,219,1,2,1,0
1226,891,11,73,5,8,1,0
11127,921,15,203,11,8,2,1
3174,157,35,312,12,2,2,0
13040,742,15,201,2,8,2,0
1805,118,35,312,14,2,2,0
2903,1086,15,203,20,8,2,2
10750,600,15,82,25,8,2,2
11732,218,35,227,1,2,2,1
11732,218,34,232,1,2,2,1
11635,255,35,312,2,2,2,0
3769,1115,11,55,1,8,1,0
334,627,22,75,1,7,2,0
334,627,11,197,1,7,2,0
334,627,23,306,2,7,2,0
9079,814,11,70,5,8,1,0
16427,480,34,230,30,2,2,0
16427,480,35,310,28,2,2,0
4816,906,11,202,2,2,1,1
4816,906,20,81,1,2,1,1
2292,773,11,82,4,8,1,0
2292,773,15,203,2,8,1,0
4962,122,34,233,1,2,2,0
4962,122,35,315,4,2,2,0
17606,925,11,170,109,8,1,0
6744,1042,15,203,4,8,2,1
6657,122,35,312,2,2,2,0
6657,122,34,315,3,2,2,0
15705,242,35,309,27,2,2,0
15705,242,34,229,35,2,2,0
17573,1042,11,82,7,8,1,2
338,847,54,362,1,2,4,1
16821,242,35,314,2,2,2,0
16821,242,34,229,1,2,2,0
13259,244,34,312,26,2,2,0
120,462,35,301,1,2,1,0
120,462,20,219,2,2,1,0
8074,471,35,312,3,2,2,0
17229,871,20,134,2,2,1,0
15252,810,15,71,2,8,1,0
10229,839,11,170,14,8,4,0
11582,424,34,312,1,2,2,1
11582,424,35,307,1,2,2,1
14922,230,11,160,1,2,1,0
17599,794,14,223,1,8,1,1
17599,794,23,47,1,8,1,1
13984,684,15,203,10,8,2,1
11499,894,42,283,5,2,1,0
11499,894,43,368,3,2,1,0
11499,894,44,291,4,2,1,0
14731,744,11,170,7,6,1,1
14731,744,13,273,6,6,1,1
3104,704,15,203,22,8,1,0
4634,157,34,232,14,2,2,0
3257,523,35,232,1,2,2,0
11411,936,13,273,1,6,1,1
7861,1048,11,170,320,8,1,0
1457,127,35,307,9,2,2,0
1457,127,34,232,4,2,2,0
11435,723,11,170,1,8,1,1
7685,494,35,313,127,2,2,0
7685,494,34,232,110,2,2,0
13986,891,11,195,28,8,1,0
9089,122,35,233,3,2,2,0
9089,122,34,235,2,2,2,0
17426,488,35,232,4,2,2,0
5495,478,34,233,9,2,2,0
5495,478,35,232,7,2,2,0
2354,686,11,54,1,8,1,0
9581,155,34,232,5,2,2,0
12393,691,23,75,1,7,2,1
12393,691,11,222,2,7,2,1
12393,691,22,197,3,7,2,1
1495,734,11,193,7,8,1,0
1495,734,15,71,6,8,1,0
1530,1052,15,80,2,8,2,0
7794,918,11,209,2,8,1,1
17672,798,15,82,5,8,2,0
17077,627,11,222,18,8,2,1
17077,627,22,75,13,8,2,1
17077,627,23,306,2,8,2,1
3248,130,35,134,1,2,1,0
5887,672,11,55,2,8,1,0
2925,755,11,45,1,8,1,1
6800,769,11,54,12,8,1,2
2375,1069,11,170,1,8,1,1
13544,476,34,232,13,2,2,0
13544,476,35,229,4,2,2,0
364,148,34,232,1,2,2,0
11845,845,15,82,6,8,1,2
11845,845,11,203,1,8,1,2
11845,845,20,134,1,8,1,2
8351,707,26,71,1,9,2,0
8351,707,15,276,1,9,2,0
284,797,11,170,4,8,1,0
2956,657,18,170,2,8,1,0
2956,657,11,257,5,8,1,0
6289,976,15,82,3,8,2,0
8918,32,30,133,1,9,1,0
12473,1019,15,82,4,8,2,2
4314,549,20,219,1,2,1,0
4598,1100,11,82,1,8,1,2
4598,1100,15,193,12,8,1,2
12944,1010,11,195,4,8,2,0
10272,1075,15,203,9,8,2,0
6689,102,34,230,1,2,2,0
6689,102,35,233,3,2,2,0
